Username,Password,IP_Delay,Base_Delay,Var_Limit,Success,Matches,SimTime,RealTime,AvgTime,Variation
admin,abc123,0,8640,3,1,3220,0.5700240135192871,4925.007476806641,1.529505427579702,0
admin,abc123,0,8640,4,1,3220,0.5735232830047607,4955.241165161133,1.5388947717891717,0
admin,abc123,0,8640,5,1,3220,0.5705258846282959,4929.343643188477,1.5308520631020113,0
admin,abc123,0,8640,6,1,3220,0.5732581615447998,4952.95051574707,1.5381833899835622,0
admin,abc123,0,8640,7,1,3220,0.5729560852050781,4950.340576171875,1.5373728497428183,0
admin,abc123,15,0,0,1,3220,0.5747530460357666,15.0,0.004658385093167702,0
admin,abc123,15,0,1,1,3220,0.5722520351409912,15.0,0.004658385093167702,0
admin,abc123,15,0,2,1,3220,0.6816079616546631,15.0,0.004658385093167702,0
admin,abc123,15,0,3,1,3220,0.6005046367645264,15.0,0.004658385093167702,0
admin,abc123,15,0,4,1,3220,0.5734169483184814,15.0,0.004658385093167702,0
admin,abc123,15,0,5,1,3220,0.5754079818725586,15.0,0.004658385093167702,0
admin,abc123,15,0,6,1,3220,0.5737850666046143,15.0,0.004658385093167702,0
admin,abc123,15,0,7,1,3220,0.5782170295715332,15.0,0.004658385093167702,0
admin,abc123,15,1728,0,1,3220,0.5842280387878418,1024.5460510253906,0.31818200342403435,0
admin,abc123,15,1728,1,1,3220,0.5760831832885742,1010.4717407226562,0.3138110996033094,0
admin,abc123,15,1728,2,1,3220,0.5724289417266846,1004.1572113037109,0.31185006562227047,0
admin,abc123,15,1728,3,1,3220,0.5762040615081787,1010.6806182861328,0.3138759684118425,0
admin,abc123,15,1728,4,1,3220,0.575369119644165,1009.2378387451172,0.3134279002314029,0
admin,abc123,15,1728,5,1,3220,0.576416015625,1011.046875,0.31398971273291926,0
admin,abc123,15,1728,6,1,3220,0.5747339725494385,1008.1403045654297,0.3130870511072763,0
admin,abc123,15,1728,7,1,3220,0.5728390216827393,1004.8658294677734,0.31207013337508493,0
admin,abc123,15,3456,0,1,3220,0.5720419883728027,1991.9771118164062,0.6186264322411199,0
admin,abc123,15,3456,1,1,3220,0.5757150650024414,2004.6712646484375,0.6225687157293284,0
admin,abc123,15,3456,2,1,3220,0.614469051361084,2138.6050415039062,0.6641630563676727,0
admin,abc123,15,3456,3,1,3220,0.6021230220794678,2095.9371643066406,0.6509121628281492,0
admin,abc123,15,3456,4,1,3220,0.5729341506958008,1995.0604248046875,0.6195839828585986,0
admin,abc123,15,3456,5,1,3220,0.5835692882537842,2031.8154602050781,0.6309985901258006,0
admin,abc123,15,3456,6,1,3220,0.5788390636444092,2015.4678039550781,0.6259216782469187,0
admin,abc123,15,3456,7,1,3220,0.5841870307922363,2033.9503784179688,0.6316616082043381,0
admin,abc123,15,5184,0,1,3220,0.5782840251922607,3012.8243865966797,0.9356597473902732,0
admin,abc123,15,5184,1,1,3220,0.5919961929321289,3083.9082641601562,0.9577354857640237,0
admin,abc123,15,5184,2,1,3220,0.6231279373168945,3245.2952270507812,1.0078556605747768,0
admin,abc123,15,5184,3,1,3220,0.5800907611846924,3022.1905059814453,0.9385684801184613,0
admin,abc123,15,5184,4,1,3220,0.6374731063842773,3319.6605834960938,1.0309504917689731,0
admin,abc123,15,5184,5,1,3220,0.5863580703735352,3054.6802368164062,0.9486584586386355,0
admin,abc123,15,5184,6,1,3220,0.5788578987121582,3015.799346923828,0.9365836481129901,0
admin,abc123,15,5184,7,1,3220,0.5801079273223877,3022.279495239258,0.938596116533931,0
admin,abc123,15,6912,0,1,3220,0.6145908832550049,4263.052185058594,1.3239292500181967,0
admin,abc123,15,6912,1,1,3220,0.6087510585784912,4222.687316894531,1.3113935766753202,0
admin,abc123,15,6912,2,1,3220,0.574955940246582,3989.095458984375,1.238849521423719,0
admin,abc123,15,6912,3,1,3220,0.5849518775939941,4058.1873779296875,1.2603066391085986,0
admin,abc123,15,6912,4,1,3220,0.5755970478057861,3993.5267944335938,1.2402257125570166,0
admin,abc123,15,6912,5,1,3220,0.57454514503479,3986.2560424804688,1.2379677150560462,0
admin,abc123,15,6912,6,1,3220,0.5755248069763184,3993.0274658203125,1.2400706415591032,0
admin,abc123,15,6912,7,1,3220,0.5912840366363525,4101.955261230469,1.2738991494504561,0
admin,abc123,15,8640,0,1,3220,0.5784919261932373,5013.17024230957,1.5568851684191212,0
admin,abc123,15,8640,1,1,3220,0.5755512714385986,4987.762985229492,1.54899471590978,0
admin,abc123,15,8640,2,1,3220,0.5907869338989258,5119.399108886719,1.5898754996542606,0
admin,abc123,15,8640,3,1,3220,0.5846080780029297,5066.0137939453125,1.5732962092997864,0
admin,abc123,15,8640,4,1,3220,0.575671911239624,4988.805313110352,1.549318420220606,0
admin,abc123,15,8640,5,1,3220,0.5755620002746582,4987.855682373047,1.549023503842561,0
admin,abc123,15,8640,6,1,3220,0.5746381282806396,4979.873428344727,1.5465445429642009,0
admin,abc123,15,8640,7,1,3220,0.5755500793457031,4987.752685546875,1.5489915172505824,0
admin,abc123,30,0,0,1,3220,0.5735228061676025,30.0,0.009316770186335404,0
admin,abc123,30,0,1,1,3220,0.5756959915161133,30.0,0.009316770186335404,0
admin,abc123,30,0,2,1,3220,0.5757198333740234,30.0,0.009316770186335404,0
admin,abc123,30,0,3,1,3220,0.5757300853729248,30.0,0.009316770186335404,0
admin,abc123,30,0,4,1,3220,0.5744099617004395,30.0,0.009316770186335404,0
admin,abc123,30,0,5,1,3220,0.5724387168884277,30.0,0.009316770186335404,0
admin,abc123,30,0,6,1,3220,0.5736732482910156,30.0,0.009316770186335404,0
admin,abc123,30,0,7,1,3220,0.5745790004730225,30.0,0.009316770186335404,0
admin,abc123,30,1728,0,1,3220,0.5743567943572998,1022.4885406494141,0.31754302504640186,0
admin,abc123,30,1728,1,1,3220,0.5790131092071533,1030.534652709961,0.3200418176117891,0
admin,abc123,30,1728,2,1,3220,0.5782709121704102,1029.2521362304688,0.31964352056846856,0
admin,abc123,30,1728,3,1,3220,0.5775570869445801,1028.0186462402344,0.31926044914292995,0
admin,abc123,30,1728,4,1,3220,0.59263014793396,1054.0648956298828,0.32734934646890773,0
admin,abc123,30,1728,5,1,3220,0.5801851749420166,1032.5599822998047,0.3206708019564611,0
admin,abc123,30,1728,6,1,3220,0.5892989635467529,1048.308609008789,0.3255616798163941,0
admin,abc123,30,1728,7,1,3220,0.5778303146362305,1028.4907836914062,0.3194070756805609,0
admin,abc123,30,3456,0,1,3220,0.5930759906768799,2079.670623779297,0.6458604421674835,0
admin,abc123,30,3456,1,1,3220,0.5921740531921387,2076.5535278320312,0.6448923999478358,0
admin,abc123,30,3456,2,1,3220,0.5807468891143799,2037.0612487792969,0.632627717012204,0
admin,abc123,30,3456,3,1,3220,0.5772058963775635,2024.8235778808594,0.6288271980996458,0
admin,abc123,30,3456,4,1,3220,0.5772430896759033,2024.9521179199219,0.6288671173664354,0
admin,abc123,30,3456,5,1,3220,0.5788390636444092,2030.4678039550781,0.6305800633400864,0
admin,abc123,30,3456,6,1,3220,0.5781140327453613,2027.9620971679688,0.629801893530425,0
admin,abc123,30,3456,7,1,3220,0.5770161151885986,2024.1676940917969,0.6286235074819245,0
admin,abc123,30,5184,0,1,3220,0.5748238563537598,3009.8868713378906,0.9347474755707735,0
admin,abc123,30,5184,1,1,3220,0.5744619369506836,3008.0106811523438,0.9341648078112869,0
admin,abc123,30,5184,2,1,3220,0.5751080513000488,3011.360137939453,0.9352050117824389,0
admin,abc123,30,5184,3,1,3220,0.5759730339050293,3015.844207763672,0.9365975800508298,0
admin,abc123,30,5184,4,1,3220,0.5775821208953857,3024.1857147216797,0.9391881101620123,0
admin,abc123,30,5184,5,1,3220,0.5870511531829834,3073.273178100586,0.9544326640063931,0
admin,abc123,30,5184,6,1,3220,0.6195788383483887,3241.896697998047,1.0068002167695798,0
admin,abc123,30,5184,7,1,3220,0.5772600173950195,3022.5159301757812,0.9386695435328514,0
admin,abc123,30,6912,0,1,3220,0.5785520076751709,4028.9514770507812,1.251227166785957,0
admin,abc123,30,6912,1,1,3220,0.5784289836883545,4028.1011352539062,1.2509630854825795,0
admin,abc123,30,6912,2,1,3220,0.5783641338348389,4027.6528930664062,1.2508238798342877,0
admin,abc123,30,6912,3,1,3220,0.5769929885864258,4018.175537109375,1.2478806015867625,0
admin,abc123,30,6912,4,1,3220,0.5768098831176758,4016.909912109375,1.2474875503445264,0
admin,abc123,30,6912,5,1,3220,0.5774209499359131,4021.1336059570312,1.2487992565083947,0
admin,abc123,30,6912,6,1,3220,0.5796921253204346,4036.8319702148438,1.2536745249114423,0
admin,abc123,30,6912,7,1,3220,0.5777180194854736,4023.1869506835938,1.249436941206085,0
admin,abc123,30,8640,0,1,3220,0.5767168998718262,5012.834014892578,1.556780749966639,0
admin,abc123,30,8640,1,1,3220,0.5766370296478271,5012.143936157227,1.556566439800381,0
admin,abc123,30,8640,2,1,3220,0.5807797908782959,5047.937393188477,1.5676824202448685,0
admin,abc123,30,8640,3,1,3220,0.5767087936401367,5012.763977050781,1.5567589990840935,0
admin,abc123,30,8640,4,1,3220,0.6244990825653076,5425.672073364258,1.6849913271317571,0
admin,abc123,30,8640,5,1,3220,0.5773091316223145,5017.950897216797,1.5583698438561482,0
admin,abc123,30,8640,6,1,3220,0.5814018249511719,5053.311767578125,1.5693514806143245,0
admin,abc123,30,8640,7,1,3220,0.5857982635498047,5091.2969970703125,1.581148135736122,0
admin,abc123,45,0,0,1,3220,0.5742971897125244,45.0,0.013975155279503106,0
admin,abc123,45,0,1,1,3220,0.577491044998169,45.0,0.013975155279503106,0
admin,abc123,45,0,2,1,3220,0.5826618671417236,45.0,0.013975155279503106,0
admin,abc123,45,0,3,1,3220,0.5787100791931152,45.0,0.013975155279503106,0
admin,abc123,45,0,4,1,3220,0.5783531665802002,45.0,0.013975155279503106,0
admin,abc123,45,0,5,1,3220,0.574232816696167,45.0,0.013975155279503106,0
admin,abc123,45,0,6,1,3220,0.5989789962768555,45.0,0.013975155279503106,0
admin,abc123,45,0,7,1,3220,0.5866241455078125,45.0,0.013975155279503106,0
admin,abc123,45,1728,0,1,3220,0.5776119232177734,1043.1134033203125,0.3239482619007182,0
admin,abc123,45,1728,1,1,3220,0.5771350860595703,1042.2894287109375,0.3236923691648874,0
admin,abc123,45,1728,2,1,3220,0.5772061347961426,1042.4122009277344,0.3237304971825262,0
admin,abc123,45,1728,3,1,3220,0.5775618553161621,1043.0268859863281,0.3239213931634559,0
admin,abc123,45,1728,4,1,3220,0.5752978324890137,1039.1146545410156,0.32270641445373155,0
admin,abc123,45,1728,5,1,3220,0.584557056427002,1055.1145935058594,0.327675339598093,0
admin,abc123,45,1728,6,1,3220,0.5810680389404297,1049.0855712890625,0.32580297245001943,0
admin,abc123,45,1728,7,1,3220,0.6014070510864258,1084.2313842773438,0.336717821204144,0
admin,abc123,45,3456,0,1,3220,0.5930202007293701,2094.477813720703,0.6504589483604668,0
admin,abc123,45,3456,1,1,3220,0.581885814666748,2055.9973754882812,0.6385085017044352,0
admin,abc123,45,3456,2,1,3220,0.5786290168762207,2044.7418823242188,0.6350130069329872,0
admin,abc123,45,3456,3,1,3220,0.584226131439209,2064.0855102539062,0.6410203447993498,0
admin,abc123,45,3456,4,1,3220,0.5765061378479004,2037.4052124023438,0.6327345380131503,0
admin,abc123,45,3456,5,1,3220,0.5762078762054443,2036.3744201660156,0.632414416200626,0
admin,abc123,45,3456,6,1,3220,0.577782154083252,2041.8151245117188,0.6341040759353164,0
admin,abc123,45,3456,7,1,3220,0.5776119232177734,2041.226806640625,0.6339213685219333,0
admin,abc123,45,5184,0,1,3220,0.5765948295593262,3034.067596435547,0.9422570175265673,0
admin,abc123,45,5184,1,1,3220,0.5988149642944336,3149.2567749023438,0.978030054317498,0
admin,abc123,45,5184,2,1,3220,0.5776510238647461,3039.5429077148438,0.9439574247561626,0
admin,abc123,45,5184,3,1,3220,0.5783910751342773,3043.3793334960938,0.9451488613341906,0
admin,abc123,45,5184,4,1,3220,0.5779881477355957,3041.290557861328,0.9445001732488597,0
admin,abc123,45,5184,5,1,3220,0.5765020847320557,3033.5868072509766,0.9421077041152102,0
admin,abc123,45,5184,6,1,3220,0.5777490139007568,3040.0508880615234,0.9441151826278024,0
admin,abc123,45,5184,7,1,3220,0.5765330791473389,3033.7474822998047,0.9421576031986971,0
admin,abc123,45,6912,0,1,3220,0.5758249759674072,4025.1022338867188,1.2500317496542606,0
admin,abc123,45,6912,1,1,3220,0.5892176628112793,4117.6724853515625,1.2787802749539015,0
admin,abc123,45,6912,2,1,3220,0.5903737545013428,4125.663391113281,1.281261922705988,0
admin,abc123,45,6912,3,1,3220,0.5801148414611816,4054.7537841796875,1.2592403056458656,0
admin,abc123,45,6912,4,1,3220,0.578773021697998,4045.4791259765625,1.2563599770113547,0
admin,abc123,45,6912,5,1,3220,0.5821881294250488,4069.0843505859375,1.263690792107434,0
admin,abc123,45,6912,6,1,3220,0.6315891742706299,4410.544372558594,1.36973427719211,0
admin,abc123,45,6912,7,1,3220,0.5776360034942627,4037.6200561523438,1.2539192720970012,0
admin,abc123,45,8640,0,1,3220,0.5757861137390137,5019.792022705078,1.5589416219580987,0
admin,abc123,45,8640,1,1,3220,0.575812816619873,5020.022735595703,1.5590132719241314,0
admin,abc123,45,8640,2,1,3220,0.5776412487030029,5035.820388793945,1.5639193754018463,0
admin,abc123,45,8640,3,1,3220,0.5766642093658447,5027.378768920898,1.5612977543232605,0
admin,abc123,45,8640,4,1,3220,0.5817000865936279,5070.888748168945,1.5748101702388029,0
admin,abc123,45,8640,5,1,3220,0.5779790878295898,5038.739318847656,1.5648258754185267,0
admin,abc123,45,8640,6,1,3220,0.5786120891571045,5044.208450317383,1.5665243634526034,0
admin,abc123,45,8640,7,1,3220,0.577603816986084,5035.496978759766,1.563818937503033,0
admin,abc123,60,0,0,1,3220,0.5767979621887207,60.0,0.018633540372670808,0
admin,abc123,60,0,1,1,3220,0.5802559852600098,60.0,0.018633540372670808,0
admin,abc123,60,0,2,1,3220,0.5786159038543701,60.0,0.018633540372670808,0
admin,abc123,60,0,3,1,3220,0.6281149387359619,60.0,0.018633540372670808,0
admin,abc123,60,0,4,1,3220,0.5810081958770752,60.0,0.018633540372670808,0
admin,abc123,60,0,5,1,3220,0.5771551132202148,60.0,0.018633540372670808,0
admin,abc123,60,0,6,1,3220,0.577672004699707,60.0,0.018633540372670808,0
admin,abc123,60,0,7,1,3220,0.5786910057067871,60.0,0.018633540372670808,0
admin,abc123,60,1728,0,1,3220,0.5817928314208984,1065.3380126953125,0.33085031450164987,0
admin,abc123,60,1728,1,1,3220,0.5773711204528809,1057.6972961425781,0.32847742116229134,0
admin,abc123,60,1728,2,1,3220,0.5765419006347656,1056.264404296875,0.32803242369468166,0
admin,abc123,60,1728,3,1,3220,0.5771358013153076,1057.2906646728516,0.3283511380971589,0
admin,abc123,60,1728,4,1,3220,0.5754959583282471,1054.457015991211,0.32747112297863695,0
admin,abc123,60,1728,5,1,3220,0.576632022857666,1056.4201354980469,0.3280807874217537,0
admin,abc123,60,1728,6,1,3220,0.5818231105804443,1065.3903350830078,0.3308665636903751,0
admin,abc123,60,1728,7,1,3220,0.5777449607849121,1058.3432922363281,0.3286780410671826,0
admin,abc123,60,3456,0,1,3220,0.5797641277313232,2063.664825439453,0.6408896973414451,0
admin,abc123,60,3456,1,1,3220,0.5764412879943848,2052.1810913085938,0.637323320282172,0
admin,abc123,60,3456,2,1,3220,0.576045036315918,2050.8116455078125,0.6368980265552213,0
admin,abc123,60,3456,3,1,3220,0.579962968826294,2064.352020263672,0.641103111883128,0
admin,abc123,60,3456,4,1,3220,0.586773157119751,2087.8880310058594,0.6484124319893974,0
admin,abc123,60,3456,5,1,3220,0.5886898040771484,2094.511962890625,0.6504695536927407,0
admin,abc123,60,3456,6,1,3220,0.5789587497711182,2060.8814392089844,0.6400252916798088,0
admin,abc123,60,3456,7,1,3220,0.5782790184020996,2058.5322875976562,0.6392957414899554,0
admin,abc123,60,5184,0,1,3220,0.577733039855957,3054.9680786132812,0.9487478505010191,0
admin,abc123,60,5184,1,1,3220,0.5768189430236816,3050.2294006347656,0.9472762113772564,0
admin,abc123,60,5184,2,1,3220,0.5791890621185303,3062.516098022461,0.9510919559075965,0
admin,abc123,60,5184,3,1,3220,0.577991247177124,3056.306625366211,0.9491635482503761,0
admin,abc123,60,5184,4,1,3220,0.5771563053131104,3051.978286743164,0.9478193437090572,0
admin,abc123,60,5184,5,1,3220,0.5786738395690918,3059.845184326172,0.9502624796044012,0
admin,abc123,60,5184,6,1,3220,0.5808610916137695,3071.1838989257812,0.9537838195421681,0
admin,abc123,60,5184,7,1,3220,0.5771536827087402,3051.9646911621094,0.947815121478916,0
admin,abc123,60,6912,0,1,3220,0.5756199359893799,4038.6849975585938,1.2542499992417993,0
admin,abc123,60,6912,1,1,3220,0.5764551162719727,4044.457763671875,1.2560427837490296,0
admin,abc123,60,6912,2,1,3220,0.5773828029632568,4050.8699340820312,1.2580341410192644,0
admin,abc123,60,6912,3,1,3220,0.5772662162780762,4050.0640869140625,1.257783877923622,0
admin,abc123,60,6912,4,1,3220,0.5757441520690918,4039.5435791015625,1.254516639472535,0
admin,abc123,60,6912,5,1,3220,0.5784246921539307,4058.0714721679688,1.2602706435304252,0
admin,abc123,60,6912,6,1,3220,0.5864109992980957,4113.2728271484375,1.27741392147467,0
admin,abc123,60,6912,7,1,3220,0.5795581340789795,4065.9058227539062,1.2627036716627038,0
admin,abc123,60,8640,0,1,3220,0.5763609409332275,5039.758529663086,1.5651424005164862,0
admin,abc123,60,8640,1,1,3220,0.5774948596954346,5049.555587768555,1.568184965145514,0
admin,abc123,60,8640,2,1,3220,0.5780701637268066,5054.526214599609,1.5697286380744129,0
admin,abc123,60,8640,3,1,3220,0.5762758255004883,5039.023132324219,1.5649140162497575,0
admin,abc123,60,8640,4,1,3220,0.6115341186523438,5343.65478515625,1.6595201196137421,0
admin,abc123,60,8640,5,1,3220,0.5786211490631104,5059.286727905273,1.571207058355675,0
admin,abc123,60,8640,6,1,3220,0.5780351161956787,5054.223403930664,1.5696345974939951,0
admin,abc123,60,8640,7,1,3220,0.5764248371124268,5040.310592651367,1.5653138486494929,0
